орон+pos+N+deriv+nmlz+num+sg+case+nom	ором^мул
таба+pos+N+deriv+vblz3+pos+V+deriv+dvb2+num+sg+case+dat	таба^.drv.vblz3.ыр^дьын^га
таба+pos+N+deriv+vblz3+pos+V+deriv+dvb2+num+sg+case+cmpr	таба^.drv.vblz3.ыр^дьын^тааҕар
таба+pos+N+deriv+vblz3+pos+V+deriv+dvb2+num+sg+case+part	таба^.drv.vblz3.ыр^дьын^та
таба+pos+N+deriv+vblz3+pos+V+deriv+dvb2+num+sg+case+abl	таба^.drv.vblz3.ыр^дьын^тан
таба+pos+N+deriv+vblz3+pos+V+deriv+dvb2+num+sg+case+acc	таба^.drv.vblz3.ыр^дьын^ы
таба+pos+N+deriv+vblz3+pos+V+deriv+dvb2+num+sg+case+ins	таба^.drv.vblz3.ыр^дьын^ынан
таба+pos+N+deriv+vblz3+pos+V+deriv+dvb2+num+sg+case+nom+poss+2pl	таба^.drv.vblz3.ыр^дьын^гыт
таба+pos+N+deriv+vblz3+pos+V+deriv+dvb2+num+sg+case+nom+poss+3sg	таба^.drv.vblz3.ыр^дьын^а
таба+pos+N+deriv+vblz3+pos+V+deriv+dvb2+num+sg+case+nom+poss+3pl	таба^.drv.vblz3.ыр^дьын^нара
таба+pos+N+deriv+vblz3+pos+V+deriv+dvb2+num+sg+case+nom+poss+2sg	таба^.drv.vblz3.ыр^дьын^ыҥ
таба+pos+N+deriv+vblz3+pos+V+deriv+dvb2+num+sg+case+nom+poss+1sg	таба^.drv.vblz3.ыр^дьын^ым
таба+pos+N+deriv+vblz3+pos+V+deriv+dvb2+num+pl+case+nom	таба^.drv.vblz3.ыр^дьын^нар
таба+pos+N+deriv+vblz3+pos+V+deriv+dvb2+num+pl+case+dat	таба^.drv.vblz3.ыр^дьын^нар^га
таба+pos+N+deriv+vblz3+pos+V+deriv+dvb2+num+pl+case+acc	таба^.drv.vblz3.ыр^дьын^нар^ы
таба+pos+N+deriv+vblz3+pos+V+deriv+dvb2+num+pl+case+ins	таба^.drv.vblz3.ыр^дьын^нар^ынан
таба+pos+N+deriv+vblz3+pos+V+deriv+dvb2+num+pl+case+nom+poss+2pl	таба^.drv.vblz3.ыр^дьын^нар^гыт
таба+pos+N+deriv+vblz3+pos+V+deriv+dvb2+num+pl+case+nom+poss+1pl	таба^.drv.vblz3.ыр^дьын^нар^быт
таба+pos+N+deriv+vblz3+pos+V+deriv+dvb2+num+pl+case+nom+poss+3sg	таба^.drv.vblz3.ыр^дьын^нар^а
таба+pos+N+deriv+vblz3+pos+V+deriv+dvb2+num+pl+case+nom+poss+2sg	таба^.drv.vblz3.ыр^дьын^нар^ыҥ
таба+pos+N+deriv+vblz3+pos+V+deriv+dvb2+num+pl+case+nom+poss+1sg	таба^.drv.vblz3.ыр^дьын^нар^ым
таба+pos+N+deriv+vblz3+pos+V+deriv+dvb2+num+pl+case+com	таба^.drv.vblz3.ыр^дьын^нар^дыын
таба+pos+N+deriv+vblz3+pos+V+deriv+dvb2+num+pl+case+cmpr	таба^.drv.vblz3.ыр^дьын^нар^дааҕар
таба+pos+N+deriv+vblz3+pos+V+deriv+dvb2+num+pl+case+part	таба^.drv.vblz3.ыр^дьын^нар^да
таба+pos+N+deriv+vblz3+pos+V+deriv+dvb2+num+pl+case+abl	таба^.drv.vblz3.ыр^дьын^нар^дан
таба+pos+N+deriv+vblz3+pos+V+deriv+dvb2+num+pl+case+nom+poss+3pl	таба^.drv.vblz3.ыр^дьын^нара
таба+pos+N+deriv+vblz+pos+V+tense+pres+num+sg+pers+3	таба^л^ыыр
таба+pos+N+deriv+nmlz3+num+sg+case+nom	таба^лта
таба+pos+N+deriv+nmlz3+num+pl+case+nom	таба^лта^лар
таба+pos+N+deriv+nmlz3+num+pl+case+dat	таба^лта^лар^га
таба+pos+N+deriv+nmlz3+num+pl+case+acc	таба^лта^лар^ы
таба+pos+N+deriv+nmlz3+num+pl+case+ins	таба^лта^лар^ынан
таба+pos+N+deriv+nmlz3+num+pl+case+nom+poss+2pl	таба^лта^лар^гыт
таба+pos+N+deriv+nmlz3+num+pl+case+nom+poss+1pl	таба^лта^лар^быт
таба+pos+N+deriv+nmlz3+num+pl+case+nom+poss+3sg	таба^лта^лар^а
таба+pos+N+deriv+nmlz3+num+pl+case+nom+poss+2sg	таба^лта^лар^ыҥ
таба+pos+N+deriv+nmlz3+num+pl+case+nom+poss+1sg	таба^лта^лар^ым
таба+pos+N+deriv+nmlz3+num+pl+case+com	таба^лта^лар^дыын
таба+pos+N+deriv+nmlz3+num+pl+case+cmpr	таба^лта^лар^дааҕар
таба+pos+N+deriv+nmlz3+num+pl+case+part	таба^лта^лар^да
таба+pos+N+deriv+nmlz3+num+pl+case+abl	таба^лта^лар^дан
таба+pos+N+deriv+nmlz3+num+pl+case+nom+poss+3pl	таба^лта^лара
таба+pos+N+deriv+nmlz3+num+sg+case+com	таба^лта^лыын
таба+pos+N+deriv+nmlz3+num+sg+case+ins	таба^лта^нан
таба+pos+N+deriv+nmlz3+num+sg+case+acc	таба^лта^ны
таба+pos+N+deriv+nmlz3+num+sg+case+dat	таба^лта^га
таба+pos+N+deriv+nmlz3+num+sg+case+abl	таба^лта^ттан
таба+pos+N+deriv+nmlz3+num+sg+case+cmpr	таба^лта^тааҕар
таба+pos+N+deriv+nmlz3+num+sg+case+part	таба^лта^та
таба+pos+N+deriv+nmlz3+num+sg+case+nom+poss+3pl	таба^лта^лара
таба+pos+N+deriv+nmlz3+num+sg+case+nom+poss+2pl	таба^лта^гыт
таба+pos+N+deriv+nmlz3+num+sg+case+nom+poss+1pl	таба^лта^быт
таба+pos+N+deriv+nmlz3+num+sg+case+nom+poss+2sg	таба^лта^ҥ
таба+pos+N+deriv+nmlz3+num+sg+case+nom+poss+1sg	таба^лта^м
таба+pos+N+deriv+nmlz3+num+sg+case+nom+poss+3sg	таба^лта^та
таба+pos+N+deriv+vblz+pos+V	таба^лаа
таба+pos+N+deriv+vblz+pos+V+deriv+attd+tense+pres+num+sg+pers+3	таба^лаа^аахд^ыыр
таба+pos+N+deriv+vblz+pos+V+deriv+attd	таба^лаа^аахтаа
таба+pos+N+deriv+vblz+pos+V+deriv+attd+tense+pres+polarity+neg+num+pl+pers+1	таба^лаа^аахтаа^бап^пыт
таба+pos+N+deriv+vblz+pos+V+deriv+attd+tense+pres+polarity+neg+num+sg+pers+1	таба^лаа^аахтаа^бап^пын
таба+pos+N+deriv+vblz+pos+V+deriv+attd+tense+pres+polarity+neg+num+pl+pers+2	таба^лаа^аахтаа^бак^кыт
таба+pos+N+deriv+vblz+pos+V+deriv+attd+tense+pres+polarity+neg+num+sg+pers+2	таба^лаа^аахтаа^бак^кын
таба+pos+N+deriv+vblz+pos+V+deriv+attd+tense+pres+polarity+neg+num+sg+pers+3	таба^лаа^аахтаа^бат
таба+pos+N+deriv+vblz+pos+V+deriv+attd+tense+pres+polarity+neg+num+pl+pers+3	таба^лаа^аахтаа^бат^тар
таба+pos+N+deriv+vblz+pos+V+deriv+attd+tense+pres+num+pl+pers+1	таба^лаа^аахтаа^ыы^быт
таба+pos+N+deriv+vblz+pos+V+deriv+attd+tense+pres+num+sg+pers+1	таба^лаа^аахтаа^ыы^бын
таба+pos+N+deriv+vblz+pos+V+deriv+attd+tense+pres+num+pl+pers+2	таба^лаа^аахтаа^ыы^гыт
таба+pos+N+deriv+vblz+pos+V+deriv+attd+tense+pres+num+sg+pers+2	таба^лаа^аахтаа^ыы^гын
таба+pos+N+deriv+vblz+pos+V+deriv+attd+tense+pres+num+pl+pers+3	таба^лаа^аахтаа^ыыл^лар
таба+pos+N+deriv+vblz+pos+V+deriv+ag.nom+num+sg+case+nom	таба^лаа^ааччы
таба+pos+N+deriv+vblz+pos+V+deriv+ag.nom+num+pl+case+nom	таба^лаа^ааччы^лар
таба+pos+N+deriv+vblz+pos+V+deriv+ag.nom+num+pl+case+dat	таба^лаа^ааччы^лар^га
таба+pos+N+deriv+vblz+pos+V+deriv+ag.nom+num+pl+case+acc	таба^лаа^ааччы^лар^ы
таба+pos+N+deriv+vblz+pos+V+deriv+ag.nom+num+pl+case+ins	таба^лаа^ааччы^лар^ынан
таба+pos+N+deriv+vblz+pos+V+deriv+ag.nom+num+pl+case+nom+poss+2pl	таба^лаа^ааччы^лар^гыт
таба+pos+N+deriv+vblz+pos+V+deriv+ag.nom+num+pl+case+nom+poss+1pl	таба^лаа^ааччы^лар^быт
таба+pos+N+deriv+vblz+pos+V+deriv+ag.nom+num+pl+case+nom+poss+3sg	таба^лаа^ааччы^лар^а
таба+pos+N+deriv+vblz+pos+V+deriv+ag.nom+num+pl+case+nom+poss+2sg	таба^лаа^ааччы^лар^ыҥ
таба+pos+N+deriv+vblz+pos+V+deriv+ag.nom+num+pl+case+nom+poss+1sg	таба^лаа^ааччы^лар^ым
таба+pos+N+deriv+vblz+pos+V+deriv+ag.nom+num+pl+case+com	таба^лаа^ааччы^лар^дыын
таба+pos+N+deriv+vblz+pos+V+deriv+ag.nom+num+pl+case+cmpr	таба^лаа^ааччы^лар^дааҕар
таба+pos+N+deriv+vblz+pos+V+deriv+ag.nom+num+pl+case+part	таба^лаа^ааччы^лар^да
таба+pos+N+deriv+vblz+pos+V+deriv+ag.nom+num+pl+case+abl	таба^лаа^ааччы^лар^дан
таба+pos+N+deriv+vblz+pos+V+deriv+ag.nom+num+pl+case+nom+poss+3pl	таба^лаа^ааччы^лара
таба+pos+N+deriv+vblz+pos+V+deriv+ag.nom+num+sg+case+com	таба^лаа^ааччы^лыын
таба+pos+N+deriv+vblz+pos+V+deriv+ag.nom+num+sg+case+ins	таба^лаа^ааччы^нан
таба+pos+N+deriv+vblz+pos+V+deriv+ag.nom+num+sg+case+acc	таба^лаа^ааччы^ны
таба+pos+N+deriv+vblz+pos+V+deriv+ag.nom+num+sg+case+dat	таба^лаа^ааччы^га
таба+pos+N+deriv+vblz+pos+V+deriv+ag.nom+num+sg+case+abl	таба^лаа^ааччы^ттан
таба+pos+N+deriv+vblz+pos+V+deriv+ag.nom+num+sg+case+cmpr	таба^лаа^ааччы^тааҕар
таба+pos+N+deriv+vblz+pos+V+deriv+ag.nom+num+sg+case+part	таба^лаа^ааччы^та
таба+pos+N+deriv+vblz+pos+V+deriv+ag.nom+num+sg+case+nom+poss+3pl	таба^лаа^ааччы^лара
таба+pos+N+deriv+vblz+pos+V+deriv+ag.nom+num+sg+case+nom+poss+2pl	таба^лаа^ааччы^гыт
таба+pos+N+deriv+vblz+pos+V+deriv+ag.nom+num+sg+case+nom+poss+1pl	таба^лаа^ааччы^быт
таба+pos+N+deriv+vblz+pos+V+deriv+ag.nom+num+sg+case+nom+poss+2sg	таба^лаа^ааччы^ҥ
таба+pos+N+deriv+vblz+pos+V+deriv+ag.nom+num+sg+case+nom+poss+1sg	таба^лаа^ааччы^м
таба+pos+N+deriv+vblz+pos+V+deriv+ag.nom+num+sg+case+nom+poss+3sg	таба^лаа^ааччы^та
таба+pos+N+deriv+vblz+pos+V+deriv+dvb2+num+sg+case+nom+poss+1pl	таба^лаа^һым^мыт
таба+pos+N+deriv+vblz+pos+V+deriv+dvb2+num+sg+case+nom	таба^лаа^һын
таба+pos+N+deriv+vblz+pos+V+deriv+dvb2+num+sg+case+com	таба^лаа^һын^ныын
таба+pos+N+deriv+vblz+pos+V+deriv+dvb2+num+sg+case+dat	таба^лаа^һын^га
таба+pos+N+deriv+vblz+pos+V+deriv+dvb2+num+sg+case+cmpr	таба^лаа^һын^тааҕар
таба+pos+N+deriv+vblz+pos+V+deriv+dvb2+num+sg+case+part	таба^лаа^һын^та
таба+pos+N+deriv+vblz+pos+V+deriv+dvb2+num+sg+case+abl	таба^лаа^һын^тан
таба+pos+N+deriv+vblz+pos+V+deriv+dvb2+num+sg+case+acc	таба^лаа^һын^ы
таба+pos+N+deriv+vblz+pos+V+deriv+dvb2+num+sg+case+ins	таба^лаа^һын^ынан
таба+pos+N+deriv+vblz+pos+V+deriv+dvb2+num+sg+case+nom+poss+2pl	таба^лаа^һын^гыт
таба+pos+N+deriv+vblz+pos+V+deriv+dvb2+num+sg+case+nom+poss+3sg	таба^лаа^һын^а
таба+pos+N+deriv+vblz+pos+V+deriv+dvb2+num+sg+case+nom+poss+3pl	таба^лаа^һын^нара
таба+pos+N+deriv+vblz+pos+V+deriv+dvb2+num+sg+case+nom+poss+2sg	таба^лаа^һын^ыҥ
таба+pos+N+deriv+vblz+pos+V+deriv+dvb2+num+sg+case+nom+poss+1sg	таба^лаа^һын^ым
таба+pos+N+deriv+vblz+pos+V+deriv+dvb2+num+pl+case+nom	таба^лаа^һын^нар
таба+pos+N+deriv+vblz+pos+V+deriv+dvb2+num+pl+case+dat	таба^лаа^һын^нар^га
таба+pos+N+deriv+vblz+pos+V+deriv+dvb2+num+pl+case+acc	таба^лаа^һын^нар^ы
таба+pos+N+deriv+vblz+pos+V+deriv+dvb2+num+pl+case+ins	таба^лаа^һын^нар^ынан
таба+pos+N+deriv+vblz+pos+V+deriv+dvb2+num+pl+case+nom+poss+2pl	таба^лаа^һын^нар^гыт
таба+pos+N+deriv+vblz+pos+V+deriv+dvb2+num+pl+case+nom+poss+1pl	таба^лаа^һын^нар^быт
таба+pos+N+deriv+vblz+pos+V+deriv+dvb2+num+pl+case+nom+poss+3sg	таба^лаа^һын^нар^а
таба+pos+N+deriv+vblz+pos+V+deriv+dvb2+num+pl+case+nom+poss+2sg	таба^лаа^һын^нар^ыҥ
таба+pos+N+deriv+vblz+pos+V+deriv+dvb2+num+pl+case+nom+poss+1sg	таба^лаа^һын^нар^ым
таба+pos+N+deriv+vblz+pos+V+deriv+dvb2+num+pl+case+com	таба^лаа^һын^нар^дыын
таба+pos+N+deriv+vblz+pos+V+deriv+dvb2+num+pl+case+cmpr	таба^лаа^һын^нар^дааҕар
таба+pos+N+deriv+vblz+pos+V+deriv+dvb2+num+pl+case+part	таба^лаа^һын^нар^да
таба+pos+N+deriv+vblz+pos+V+deriv+dvb2+num+pl+case+abl	таба^лаа^һын^нар^дан
таба+pos+N+deriv+vblz+pos+V+deriv+dvb2+num+pl+case+nom+poss+3pl	таба^лаа^һын^нара
таба+pos+N+deriv+vblz+pos+V+deriv+dvb+num+sg+case+nom	таба^лаа^ыы
таба+pos+N+deriv+vblz+pos+V+deriv+dvb+num+pl+case+nom	таба^лаа^ыы^лар
таба+pos+N+deriv+vblz+pos+V+deriv+dvb+num+pl+case+dat	таба^лаа^ыы^лар^га
таба+pos+N+deriv+vblz+pos+V+deriv+dvb+num+pl+case+acc	таба^лаа^ыы^лар^ы
таба+pos+N+deriv+vblz+pos+V+deriv+dvb+num+pl+case+ins	таба^лаа^ыы^лар^ынан
таба+pos+N+deriv+vblz+pos+V+deriv+dvb+num+pl+case+nom+poss+2pl	таба^лаа^ыы^лар^гыт
таба+pos+N+deriv+vblz+pos+V+deriv+dvb+num+pl+case+nom+poss+1pl	таба^лаа^ыы^лар^быт
таба+pos+N+deriv+vblz+pos+V+deriv+dvb+num+pl+case+nom+poss+3sg	таба^лаа^ыы^лар^а
таба+pos+N+deriv+vblz+pos+V+deriv+dvb+num+pl+case+nom+poss+2sg	таба^лаа^ыы^лар^ыҥ
таба+pos+N+deriv+vblz+pos+V+deriv+dvb+num+pl+case+nom+poss+1sg	таба^лаа^ыы^лар^ым
таба+pos+N+deriv+vblz+pos+V+deriv+dvb+num+pl+case+com	таба^лаа^ыы^лар^дыын
таба+pos+N+deriv+vblz+pos+V+deriv+dvb+num+pl+case+cmpr	таба^лаа^ыы^лар^дааҕар
таба+pos+N+deriv+vblz+pos+V+deriv+dvb+num+pl+case+part	таба^лаа^ыы^лар^да
таба+pos+N+deriv+vblz+pos+V+deriv+dvb+num+pl+case+abl	таба^лаа^ыы^лар^дан
таба+pos+N+deriv+vblz+pos+V+deriv+dvb+num+pl+case+nom+poss+3pl	таба^лаа^ыы^лара
таба+pos+N+deriv+vblz+pos+V+deriv+dvb+num+sg+case+com	таба^лаа^ыы^лыын
таба+pos+N+deriv+vblz+pos+V+deriv+dvb+num+sg+case+ins	таба^лаа^ыы^нан
таба+pos+N+deriv+vblz+pos+V+deriv+dvb+num+sg+case+acc	таба^лаа^ыы^ны
таба+pos+N+deriv+vblz+pos+V+deriv+dvb+num+sg+case+dat	таба^лаа^ыы^га
таба+pos+N+deriv+vblz+pos+V+deriv+dvb+num+sg+case+abl	таба^лаа^ыы^ттан
таба+pos+N+deriv+vblz+pos+V+deriv+dvb+num+sg+case+cmpr	таба^лаа^ыы^тааҕар
таба+pos+N+deriv+vblz+pos+V+deriv+dvb+num+sg+case+part	таба^лаа^ыы^та
таба+pos+N+deriv+vblz+pos+V+deriv+dvb+num+sg+case+nom+poss+3pl	таба^лаа^ыы^лара
таба+pos+N+deriv+vblz+pos+V+deriv+dvb+num+sg+case+nom+poss+2pl	таба^лаа^ыы^гыт
таба+pos+N+deriv+vblz+pos+V+deriv+dvb+num+sg+case+nom+poss+1pl	таба^лаа^ыы^быт
таба+pos+N+deriv+vblz+pos+V+deriv+dvb+num+sg+case+nom+poss+2sg	таба^лаа^ыы^ҥ
таба+pos+N+deriv+vblz+pos+V+deriv+dvb+num+sg+case+nom+poss+1sg	таба^лаа^ыы^м
таба+pos+N+deriv+vblz+pos+V+deriv+dvb+num+sg+case+nom+poss+3sg	таба^лаа^ыы^та
таба+pos+N+deriv+vblz+pos+V+tense+pres+polarity+neg+num+pl+pers+1	таба^лаа^бап^пыт
таба+pos+N+deriv+vblz+pos+V+tense+pres+polarity+neg+num+sg+pers+1	таба^лаа^бап^пын
таба+pos+N+deriv+vblz+pos+V+tense+pres+polarity+neg+num+pl+pers+2	таба^лаа^бак^кыт
таба+pos+N+deriv+vblz+pos+V+tense+pres+polarity+neg+num+sg+pers+2	таба^лаа^бак^кын
таба+pos+N+deriv+vblz+pos+V+tense+pres+polarity+neg+num+sg+pers+3	таба^лаа^бат
таба+pos+N+deriv+vblz+pos+V+tense+pres+polarity+neg+num+pl+pers+3	таба^лаа^бат^тар
таба+pos+N+deriv+vblz+pos+V+tense+pres+num+pl+pers+1	таба^лаа^ыы^быт
таба+pos+N+deriv+vblz+pos+V+tense+pres+num+sg+pers+1	таба^лаа^ыы^бын
таба+pos+N+deriv+vblz+pos+V+tense+pres+num+pl+pers+2	таба^лаа^ыы^гыт
таба+pos+N+deriv+vblz+pos+V+tense+pres+num+sg+pers+2	таба^лаа^ыы^гын
таба+pos+N+deriv+vblz+pos+V+tense+pres+num+pl+pers+3	таба^лаа^ыыл^лар
таба+pos+N+deriv+nmlz2+num+sg+case+nom	таба^лаҥ
таба+pos+N+deriv+nmlz2+num+sg+case+com	таба^лаҥ^ныын
таба+pos+N+deriv+nmlz2+num+sg+case+dat	таба^лаҥ^га
таба+pos+N+deriv+nmlz2+num+sg+case+cmpr	таба^лаҥ^тааҕар
таба+pos+N+deriv+nmlz2+num+sg+case+part	таба^лаҥ^та
таба+pos+N+deriv+nmlz2+num+sg+case+abl	таба^лаҥ^тан
таба+pos+N+deriv+nmlz2+num+sg+case+acc	таба^лаҥ^ы
таба+pos+N+deriv+nmlz2+num+sg+case+ins	таба^лаҥ^ынан
таба+pos+N+deriv+nmlz2+num+sg+case+nom+poss+2pl	таба^лаҥ^гыт
таба+pos+N+deriv+nmlz2+num+sg+case+nom+poss+3sg	таба^лаҥ^а
таба+pos+N+deriv+nmlz2+num+sg+case+nom+poss+1pl	таба^лаҥ^мыт
таба+pos+N+deriv+nmlz2+num+sg+case+nom+poss+3pl	таба^лаҥ^нара
таба+pos+N+deriv+nmlz2+num+sg+case+nom+poss+2sg	таба^лаҥ^ыҥ
таба+pos+N+deriv+nmlz2+num+sg+case+nom+poss+1sg	таба^лаҥ^ым
таба+pos+N+deriv+nmlz2+num+pl+case+nom	таба^лаҥ^нар
таба+pos+N+deriv+nmlz2+num+pl+case+dat	таба^лаҥ^нар^га
таба+pos+N+deriv+nmlz2+num+pl+case+acc	таба^лаҥ^нар^ы
таба+pos+N+deriv+nmlz2+num+pl+case+ins	таба^лаҥ^нар^ынан
таба+pos+N+deriv+nmlz2+num+pl+case+nom+poss+2pl	таба^лаҥ^нар^гыт
таба+pos+N+deriv+nmlz2+num+pl+case+nom+poss+1pl	таба^лаҥ^нар^быт
таба+pos+N+deriv+nmlz2+num+pl+case+nom+poss+3sg	таба^лаҥ^нар^а
таба+pos+N+deriv+nmlz2+num+pl+case+nom+poss+2sg	таба^лаҥ^нар^ыҥ
таба+pos+N+deriv+nmlz2+num+pl+case+nom+poss+1sg	таба^лаҥ^нар^ым
таба+pos+N+deriv+nmlz2+num+pl+case+com	таба^лаҥ^нар^дыын
таба+pos+N+deriv+nmlz2+num+pl+case+cmpr	таба^лаҥ^нар^дааҕар
таба+pos+N+deriv+nmlz2+num+pl+case+part	таба^лаҥ^нар^да
таба+pos+N+deriv+nmlz2+num+pl+case+abl	таба^лаҥ^нар^дан
таба+pos+N+deriv+nmlz2+num+pl+case+nom+poss+3pl	таба^лаҥ^нара
таба+pos+N+deriv+nmlz+num+sg+case+nom	таба^был
таба+pos+N+deriv+nmlz+num+pl+case+nom	таба^был^лар
таба+pos+N+deriv+nmlz+num+pl+case+dat	таба^был^лар^га
таба+pos+N+deriv+nmlz+num+pl+case+acc	таба^был^лар^ы
таба+pos+N+deriv+nmlz+num+pl+case+ins	таба^был^лар^ынан
таба+pos+N+deriv+nmlz+num+pl+case+nom+poss+2pl	таба^был^лар^гыт
таба+pos+N+deriv+nmlz+num+pl+case+nom+poss+1pl	таба^был^лар^быт
таба+pos+N+deriv+nmlz+num+pl+case+nom+poss+3sg	таба^был^лар^а
таба+pos+N+deriv+nmlz+num+pl+case+nom+poss+2sg	таба^был^лар^ыҥ
таба+pos+N+deriv+nmlz+num+pl+case+nom+poss+1sg	таба^был^лар^ым
таба+pos+N+deriv+nmlz+num+pl+case+com	таба^был^лар^дыын
таба+pos+N+deriv+nmlz+num+pl+case+cmpr	таба^был^лар^дааҕар
таба+pos+N+deriv+nmlz+num+pl+case+part	таба^был^лар^да
таба+pos+N+deriv+nmlz+num+pl+case+abl	таба^был^лар^дан
таба+pos+N+deriv+nmlz+num+pl+case+nom+poss+3pl	таба^был^лара
таба+pos+N+deriv+nmlz+num+sg+case+com	таба^был^лыын
таба+pos+N+deriv+nmlz+num+sg+case+dat	таба^был^га
таба+pos+N+deriv+nmlz+num+sg+case+cmpr	таба^был^тааҕар
таба+pos+N+deriv+nmlz+num+sg+case+part	таба^был^та
таба+pos+N+deriv+nmlz+num+sg+case+abl	таба^был^тан
таба+pos+N+deriv+nmlz+num+sg+case+acc	таба^был^ы
таба+pos+N+deriv+nmlz+num+sg+case+ins	таба^был^ынан
таба+pos+N+deriv+nmlz+num+sg+case+nom+poss+3pl	таба^был^лара
таба+pos+N+deriv+nmlz+num+sg+case+nom+poss+2pl	таба^был^гыт
таба+pos+N+deriv+nmlz+num+sg+case+nom+poss+1pl	таба^был^быт
таба+pos+N+deriv+nmlz+num+sg+case+nom+poss+3sg	таба^был^а
таба+pos+N+deriv+nmlz+num+sg+case+nom+poss+2sg	таба^был^ыҥ
таба+pos+N+deriv+nmlz+num+sg+case+nom+poss+1sg	таба^был^ым
таба+pos+N+deriv+dim4+num+sg+case+nom	таба^кай
таба+pos+N+deriv+dim4+num+sg+case+dat	таба^кай^га
таба+pos+N+deriv+dim4+num+sg+case+acc	таба^кай^ы
таба+pos+N+deriv+dim4+num+sg+case+ins	таба^кай^ынан
таба+pos+N+deriv+dim4+num+sg+case+nom+poss+2pl	таба^кай^гыт
таба+pos+N+deriv+dim4+num+sg+case+nom+poss+1pl	таба^кай^быт
таба+pos+N+deriv+dim4+num+sg+case+nom+poss+3sg	таба^кай^а
таба+pos+N+deriv+dim4+num+sg+case+nom+poss+3pl	таба^кай^дара
таба+pos+N+deriv+dim4+num+sg+case+nom+poss+2sg	таба^кай^ыҥ
таба+pos+N+deriv+dim4+num+sg+case+nom+poss+1sg	таба^кай^ым
таба+pos+N+deriv+dim4+num+sg+case+com	таба^кай^дыын
таба+pos+N+deriv+dim4+num+sg+case+cmpr	таба^кай^дааҕар
таба+pos+N+deriv+dim4+num+sg+case+part	таба^кай^да
таба+pos+N+deriv+dim4+num+sg+case+abl	таба^кай^дан
таба+pos+N+deriv+dim4+num+pl+case+nom	таба^кай^дар
таба+pos+N+deriv+dim4+num+pl+case+dat	таба^кай^дар^га
таба+pos+N+deriv+dim4+num+pl+case+acc	таба^кай^дар^ы
таба+pos+N+deriv+dim4+num+pl+case+ins	таба^кай^дар^ынан
таба+pos+N+deriv+dim4+num+pl+case+nom+poss+2pl	таба^кай^дар^гыт
таба+pos+N+deriv+dim4+num+pl+case+nom+poss+1pl	таба^кай^дар^быт
таба+pos+N+deriv+dim4+num+pl+case+nom+poss+3sg	таба^кай^дар^а
таба+pos+N+deriv+dim4+num+pl+case+nom+poss+2sg	таба^кай^дар^ыҥ
таба+pos+N+deriv+dim4+num+pl+case+nom+poss+1sg	таба^кай^дар^ым
таба+pos+N+deriv+dim4+num+pl+case+com	таба^кай^дар^дыын
таба+pos+N+deriv+dim4+num+pl+case+cmpr	таба^кай^дар^дааҕар
таба+pos+N+deriv+dim4+num+pl+case+part	таба^кай^дар^да
таба+pos+N+deriv+dim4+num+pl+case+abl	таба^кай^дар^дан
таба+pos+N+deriv+dim4+num+pl+case+nom+poss+3pl	таба^кай^дара
таба+pos+N+deriv+dim2+num+sg+case+nom	таба^ка
таба+pos+N+deriv+dim2+num+pl+case+nom	таба^ка^лар
таба+pos+N+deriv+dim2+num+pl+case+dat	таба^ка^лар^га
таба+pos+N+deriv+dim2+num+pl+case+acc	таба^ка^лар^ы
таба+pos+N+deriv+dim2+num+pl+case+ins	таба^ка^лар^ынан
таба+pos+N+deriv+dim2+num+pl+case+nom+poss+2pl	таба^ка^лар^гыт
таба+pos+N+deriv+dim2+num+pl+case+nom+poss+1pl	таба^ка^лар^быт
таба+pos+N+deriv+dim2+num+pl+case+nom+poss+3sg	таба^ка^лар^а
таба+pos+N+deriv+dim2+num+pl+case+nom+poss+2sg	таба^ка^лар^ыҥ
таба+pos+N+deriv+dim2+num+pl+case+nom+poss+1sg	таба^ка^лар^ым
таба+pos+N+deriv+dim2+num+pl+case+com	таба^ка^лар^дыын
таба+pos+N+deriv+dim2+num+pl+case+cmpr	таба^ка^лар^дааҕар
таба+pos+N+deriv+dim2+num+pl+case+part	таба^ка^лар^да
таба+pos+N+deriv+dim2+num+pl+case+abl	таба^ка^лар^дан
таба+pos+N+deriv+dim2+num+pl+case+nom+poss+3pl	таба^ка^лара
таба+pos+N+deriv+dim2+num+sg+case+com	таба^ка^лыын
таба+pos+N+deriv+dim2+num+sg+case+ins	таба^ка^нан
таба+pos+N+deriv+dim2+num+sg+case+acc	таба^ка^ны
таба+pos+N+deriv+dim2+num+sg+case+dat	таба^ка^га
